state,bill_id,bill_number,title,description,status,status_date,url
ME,2069483,,"An Act to Modify Certain Statutes Governing Revocation of Probation, Victim Confidentiality and the Commissioner of Corrections","An Act to Modify Certain Statutes Governing Revocation of Probation, Victim Confidentiality and the Commissioner of Corrections",1,2026-01-13,https://legiscan.com/ME/bill/LD2161/2025
ME,2069405,,An Act to Regulate and Prevent Children's Access to Artificial Intelligence Chatbots with Human-like Features and Social Artificial Intelligence Companions,An Act to Regulate and Prevent Children's Access to Artificial Intelligence Chatbots with Human-like Features and Social Artificial Intelligence Companions,1,2026-01-13,https://legiscan.com/ME/bill/LD2162/2025
ME,2069324,,An Act to Improve the Response to Complaints by Victims of Crime and Enhance Victims' Rights,An Act to Improve the Response to Complaints by Victims of Crime and Enhance Victims' Rights,1,2026-01-13,https://legiscan.com/ME/bill/LD2163/2025
ME,2071004,,An Act to Assist Communities with Converting Vacant School Buildings into Housing,An Act to Assist Communities with Converting Vacant School Buildings into Housing,1,2026-01-13,https://legiscan.com/ME/bill/LD2164/2025
ME,2071923,,An Act to Change Supervisory Authority over the Capitol Police,An Act to Change Supervisory Authority over the Capitol Police,1,2026-01-13,https://legiscan.com/ME/bill/LD2165/2025
ME,2077934,,"Resolve, Regarding Legislative Review of Chapter 6: Delegation of Nursing Activities and Tasks to Unlicensed Assistive Personnel by Registered Professional Nurses, a Major Substantive Rule of the Department of Professional and Financial Regulation, State Board of Nursing","Resolve, Regarding Legislative Review of Chapter 6: Delegation of Nursing Activities and Tasks to Unlicensed Assistive Personnel by Registered Professional Nurses, a Major Substantive Rule of the Department of Professional and Financial Regulation, State Board of Nursing",4,2026-03-12,https://legiscan.com/ME/bill/LD2166/2025
ME,2077632,,"Resolve, Regarding Legislative Review of Portions of Chapter 100: Enforcement Procedures, a Major Substantive Rule of the Maine Health Data Organization","Resolve, Regarding Legislative Review of Portions of Chapter 100: Enforcement Procedures, a Major Substantive Rule of the Maine Health Data Organization",4,2026-03-10,https://legiscan.com/ME/bill/LD2167/2025
ME,2078237,,An Act to Increase Accountability for Persons Engaged in Commercial Sexual Exploitation and Human Trafficking and to Support Victims,An Act to Increase Accountability for Persons Engaged in Commercial Sexual Exploitation and Human Trafficking and to Support Victims,1,2026-01-20,https://legiscan.com/ME/bill/LD2168/2025
ME,2078957,,"An Act to Correct Inconsistencies, Conflicts and Errors in the Laws of Maine","An Act to Correct Inconsistencies, Conflicts and Errors in the Laws of Maine",1,2026-01-20,https://legiscan.com/ME/bill/LD2170/2025
ME,2078247,,"Resolve, Regarding Legislative Review of Portions of Chapter 305: Natural Resources Protection Act - Permit by Rule Standards and Portions of Chapter 335: Significant Wildlife Habitat, Major Substantive Rules of the Department of Environmental Protection","Resolve, Regarding Legislative Review of Portions of Chapter 305: Natural Resources Protection Act - Permit by Rule Standards and Portions of Chapter 335: Significant Wildlife Habitat, Major Substantive Rules of the Department of Environmental Protection",3,2026-03-19,https://legiscan.com/ME/bill/LD2171/2025
ME,2085217,,"Resolve, Regarding Legislative Review of Portions of Chapter 33: Rule Governing Physical Restraint and Seclusion, a Major Substantive Rule of the Department of Education, State Board of Education","Resolve, Regarding Legislative Review of Portions of Chapter 33: Rule Governing Physical Restraint and Seclusion, a Major Substantive Rule of the Department of Education, State Board of Education",4,2026-03-25,https://legiscan.com/ME/bill/LD2172/2025
ME,2086605,,An Act to Update the Laws Regarding Housing Developments and Accessory Dwelling Units,An Act to Update the Laws Regarding Housing Developments and Accessory Dwelling Units,1,2026-01-27,https://legiscan.com/ME/bill/LD2173/2025
ME,2086895,,An Act to Replace the Maine Waterway Development and Conservation Act with the Maine Renewable Energy and Associated Transmission Development and Conservation Act,An Act to Replace the Maine Waterway Development and Conservation Act with the Maine Renewable Energy and Associated Transmission Development and Conservation Act,6,2026-03-12,https://legiscan.com/ME/bill/LD2174/2025
ME,2086749,,"Resolve, Regarding Legislative Review of Portions of Chapter 115: The Credentialing of Education Personnel, a Major Substantive Rule of the Department of Education, State Board of Education","Resolve, Regarding Legislative Review of Portions of Chapter 115: The Credentialing of Education Personnel, a Major Substantive Rule of the Department of Education, State Board of Education",1,2026-01-27,https://legiscan.com/ME/bill/LD2175/2025
ME,2091906,,An Act to Update and Improve the MaineCare Reimbursement System,An Act to Update and Improve the MaineCare Reimbursement System,1,2026-01-27,https://legiscan.com/ME/bill/LD2177/2025
ME,2100243,,"An Act to Make Changes to the Laws Regarding the Department of Administrative and Financial Services, Bureau of Human Resources and the State Civil Service Appeals Board","An Act to Make Changes to the Laws Regarding the Department of Administrative and Financial Services, Bureau of Human Resources and the State Civil Service Appeals Board",1,2026-02-03,https://legiscan.com/ME/bill/LD2180/2025
ME,2103748,,An Act to Amend Certain State Tax Laws,An Act to Amend Certain State Tax Laws,1,2026-02-03,https://legiscan.com/ME/bill/LD2188/2025
ME,2103679,,An Act to Require Prior Notification of Closures of Labor and Delivery Units and Changes in Maternity or Newborn Care Services by Hospitals as Recommended by the Commission to Evaluate the Scope of Regulatory Review and Oversight over Health Care Transactions That Impact the Delivery of Health Care Services in the State,An Act to Require Prior Notification of Closures of Labor and Delivery Units and Changes in Maternity or Newborn Care Services by Hospitals as Recommended by the Commission to Evaluate the Scope of Regulatory Review and Oversight over Health Care Transactions That Impact the Delivery of Health Care Services in the State,3,2026-03-19,https://legiscan.com/ME/bill/LD2189/2025
ME,2103539,,An Act to Implement Certain Changes in the Certificate of Need Laws Recommended by the Commission to Evaluate the Scope of Regulatory Review and Oversight over Health Care Transactions That Impact the Delivery of Health Care Services in the State,An Act to Implement Certain Changes in the Certificate of Need Laws Recommended by the Commission to Evaluate the Scope of Regulatory Review and Oversight over Health Care Transactions That Impact the Delivery of Health Care Services in the State,6,2026-03-03,https://legiscan.com/ME/bill/LD2190/2025
ME,2103614,,An Act to Establish a Biennial Inspection System for Vehicle Rental Companies,An Act to Establish a Biennial Inspection System for Vehicle Rental Companies,4,2026-03-25,https://legiscan.com/ME/bill/LD2191/2025
ME,2104630,,"An Act to Lower Health Insurance Costs, Reduce Barriers to Health Care and Ensure Fair Prices for Health Care","An Act to Lower Health Insurance Costs, Reduce Barriers to Health Care and Ensure Fair Prices for Health Care",1,2026-02-03,https://legiscan.com/ME/bill/LD2196/2025
ME,2108737,,An Act to Prohibit the Sale and Leaseback of a Health Care Entity's Main Campus to a Real Estate Investment Trust as Recommended by the Commission to Evaluate the Scope of Regulatory Review and Oversight over Health Care Transactions That Impact the Delivery of Health Care Services in the State,An Act to Prohibit the Sale and Leaseback of a Health Care Entity's Main Campus to a Real Estate Investment Trust as Recommended by the Commission to Evaluate the Scope of Regulatory Review and Oversight over Health Care Transactions That Impact the Delivery of Health Care Services in the State,6,2026-03-03,https://legiscan.com/ME/bill/LD2197/2025
ME,2108785,,An Act to Implement Certain Recommendations Related to the Ratio of Debt to Equity in Transactions Involving Health Care Entities from the Commission to Evaluate the Scope of Regulatory Review and Oversight over Health Care Transactions That Impact the Delivery of Health Care Services in the State,An Act to Implement Certain Recommendations Related to the Ratio of Debt to Equity in Transactions Involving Health Care Entities from the Commission to Evaluate the Scope of Regulatory Review and Oversight over Health Care Transactions That Impact the Delivery of Health Care Services in the State,6,2026-03-03,https://legiscan.com/ME/bill/LD2198/2025
ME,2108687,,An Act to Prohibit Interference with the Professional Judgment and Clinical Decisions of Licensed Health Care Professionals as Recommended by the Commission to Evaluate the Scope of Regulatory Review and Oversight over Health Care Transactions That Impact the Delivery of Health Care Services in the State,An Act to Prohibit Interference with the Professional Judgment and Clinical Decisions of Licensed Health Care Professionals as Recommended by the Commission to Evaluate the Scope of Regulatory Review and Oversight over Health Care Transactions That Impact the Delivery of Health Care Services in the State,6,2026-03-03,https://legiscan.com/ME/bill/LD2199/2025
